video_id,title,description,channel_id,category_id,language,channel,published_at,duration,views,likes,comments,Engagement total,Taux d'engagement (%),duration_td,Durée (s)
uB_x46QuNlg,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCCUtJ3NDAiVpiuLRKXaN7qw,22,es,Thao Vy Mai,2026-01-22T06:35:38Z,PT18S,4046,55,1,56,1.384083044982699,0 days 00:00:18,18
EWoEDeuQQaM,হেডফোনের প্লাগ না দিলে গান শুনবে কীভাবে? 😂 | Bangla Stand-up Comedy| Herogolmal Universe #shorts,"হেডফোনের প্লাগ না দিলে গান শুনবে কীভাবে? 😂 | Bangla Stand-up Comedy| Herogolmal Universe #shorts 
#standupcomedy 
#banglacomedy 
#standupcomedy 
#BanglaJokes
#funnybangla 
#viralcomedy 
#desicomedy 
#banglashorts 
#comedyvideo 
#herogolmaluniverse 
#bangladeshicomedy",UCryORUo8_MCZmur_eRFxBsg,24,bn,HeroGolmal Universe ,2026-01-22T14:24:02Z,PT23S,305,2,0,2,0.6557377049180327,0 days 00:00:23,23
YFzg03ppi10,COMPILATION DESSIN DRÔLE TIKTOK😭🤣 #humour #animation #viral,"#animation #humour #afrique 
Bienvenue sur jcmdraw animation je vous présente une compilation d'animation drôle à coupé le souffle de rire 
n'hésitez pas à vous abonner si vous avez aimé 🙏🏾",UCxJW10NJ3CE278WMJuXJtCA,23,fr,Jcm Draw,2025-07-21T17:00:53Z,PT6M16S,349780,3289,85,3374,0.96460632397507,0 days 00:06:16,376
yHxiU9Pst9c,La génération Montessori vs notre génération 90´ 😂😂 #famille #humour,,UCLpc9uEc_P4TgbDIClMgeKA,24,fr,Kayou & Kei Family,2025-04-11T14:00:58Z,PT12S,8980813,83811,431,84242,0.9380219808607528,0 days 00:00:12,12
TpHcVdjGsQw,"Vous vouliez une partie 2, la voici 😂😂 #humour #drole #sketch #bellemere #mariage",,UCoeN3xRfsEFzsmPHdv__nwA,22,fr,Barrera Paulyes,2026-01-01T09:55:13Z,PT56S,1238207,19839,61,19900,1.6071626149747176,0 days 00:00:56,56
RWcJMUSR3aY,Les scalpers pour la nouvelle série Pokémon #pokemon #pokemoncommunity #humour #scalper,,UCSiI2ny0u0fnOPcAa7MDi1A,22,fr,PokeMoniteur,2026-01-21T16:13:40Z,PT42S,60278,1239,39,1278,2.120176515478284,0 days 00:00:42,42
9sGIBgg4HhM,सुहागरात के बाद सास ने पूछा ऐसा सवाल 😂 | Stand Up Comedy Hindi Shorts,"सुहागरात के अगले दिन सास-बहू की ऐसी बातचीत सुनी है क्या? 😂  
ये स्टैंड-अप कॉमेडी शायरी आपको हंसा-हंसा कर लोटपोट कर देगी।

अगर वीडियो पसंद आए तो ❤️ Like, Share और Subscribe ज़रूर करें।

#Rajeshfrank_16 #ComedyShorts #HindiComedy #StandUpComedy #ShayariComedy #FunnyVideo
#SaasBahuComedy #IndianComedy #ViralShorts #YouTubeShorts
#DesiJokes #AdultComedy #ComedyReels #HindiJokes",UCgEXrmPgBZZG8YkYSlhJxrQ,24,hi,Rajesh Frank,2026-01-22T10:45:04Z,PT41S,1202,7,1,8,0.6655574043261231,0 days 00:00:41,41
SUm-mT8jDVE,Elle croyais que j'allais lui arrêter 🤣 #tiktok #humour #mourupcomedy #funny #comediedramatique,"Tchoutchoubatchou est un grand comédien africain d'origine bourkinabe c'est un artiste comédien très connu en Afrique par son talent de faire rire les gens et de les faire sentir l'émotion dans leurs quotidien. Dans cette Chaîne vous serez avec moi pour suivre ses avantages en plus de ses sketch Long et cours mettrage
tchoutchoubatchou vidéotchoutchoubatchou comédie
le général tchoutchoubatchou
général tchoutchoubatchou tchoutchoubatchou réel tchoutchoubatchou vidéo longue tchoutchoubatchou 2023
tchoutchoubatchou 2024
Général tchoutchoubatchou
Teknoush
Teknoush
amour defendu
 bagarre de fille  
bamody le mythomane
 debordo leekunfa 
film kayawoto 
Film nigérian
junior bedere 
le général tchoutchoubatchou 
le mali d'abord  
film nigerian en francais 2023
nana yeboah comedy tv
 mutima le comedien 
afrique plus dance 
afrimax comedy 
omo ibadian comedy 
hausa comedy 
zose tv comedy
gasikiri comedy
 famba comedy 
 femme battante  ⠀nigerian cartoon 
comedy  fufu 
comedy new video 
herman amisi officiel
 chukwuemeka comedy
 les aventures de monica 
nana yeboah comedy
 ekwitos comedy
 kizubanata comedie
 video drole bebe
 afrique plus dance
humour family
boukary  comedian ivoirien
yoruba comedy 
skits du stand up 
comedy gohou michel 
comedy nana
 yeboah comedy
 les aventures de monica joel
 comedien ivoirien
 thaedoboy comedy
 ebube obio comedy
 mutima le comedien 
 gwanz tv comedy
funny african comedy
 joel comedien ivoirien 
tout le garcon et les filles cameroon comedy 
be you comedy videos 
nana yeboah comedy 
kanyusi comedy 
prissy la degameuse 
dorcas comedy
 gohou michel comedy⠀
video drole bebe tafo tv akabenezer ghana comedy video tout jeune d'afrique praize victor comedy tv togo comedy akabenezer comedy nana yeboah comedy 
tafo tv nana yeboah 
emmanuella comedy
funny videos for 7 month old baby Volume faible funny baby videos try not to laugh Volume important funny baby videos with animals Volume moyen funny videos for 1 year old babies Volume moyen funny videos for 4 months baby Volume faible funny videos for 3 month old babies Volume faible funny videos for 10 month old baby Volume faible funny videos for 8 month old baby Volume faible funny baby videos compilation cute moments Volume important newborn babies funny videos
Absolutely Fabulous Poor Comedy also ... ... ... Comedy and Entertainment Videos Very Special Trending Funny Comedy Video Extremely Funny Funny Videos Compilation Funny Tik Tok Video Funny Tiktok Top Comedy Video Funny Funny Funny Funny Funny Funny Funny Funny Funny Funny Funny  Funny Funny Funny Funny Funny Funny Funny Funny Funny Videos On YouTube Try Not to Laugh Funny Videos Compilation Funny Video Funny Video Funny Video Comedy Video Funny and Interesting Short Video
Abonnez vous a ma chaîne. 
Aimer et partager les vidéos.
A la prochaine",UCel8Na_Y77Ekck1iuRHg4bA,23,fr,Tchoutchou vidéos com,2026-01-03T19:33:32Z,PT2M11S,370670,10411,190,10601,2.859956295357056,0 days 00:02:11,131
H9LO_Zny2eQ,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCFOIVBMFwPnCs7UURzOX9fQ,24,en,Jocelyn Nelson​,2026-01-22T10:28:04Z,PT39S,6884,31,0,31,0.45031958163858227,0 days 00:00:39,39
RCF02T8UrSc,This Mechanical pencil saved my 1000₹ #art #sketch #drawing #shortsfeed #shorts #isketchyou #viral,"This Mechanical pencil saved my 1000₹ #art #sketch #drawing #shortsfeed #shorts #isketchyou #viral

#shorts
#youtubeshorts
#isketchu
#sketchwalebhaiya
#brustro
#pentel
#graphgear1000
#mechanicalpencil
#artsupplies
#chevsexpensive
#budgetartsupplies
#review
#arttools
#drawing
#sketching
#artist
#stationery
#bestpencil
 * Pentel Graphgear 1000 vs. Brustro: Save Rs 800! 🤑
 * Best Cheap Alternative to Pentel Graphgear? (Rs 180 Only)
 * 1000 Rs ki Pencil vs 180 Rs ki Pencil! 😱
 * Brustro Mechanical Pencil Review: Best Budget Choice?
 * Why I chose Brustro over Pentel Graphgear 1000 ✍️
 * Pentel Ka Sasta Alternative Mil Gaya! (Brustro Review)
 * Best Mechanical Pencil Under Rs 200? 📉
 * Stop Wasting Money on Expensive Pencils! (Try This)
 * Brustro vs Pentel: Real Difference Kya Hai?
 * High Quality Art on a Budget: Brustro Pencil Review
 * Is the Pentel Graphgear 1000 Overrated? 🤔
 * The Ultimate Pencil Comparison: Expensive vs Cheap!
Next Step: Would you like a script comparing the weight balance and grip of both pencils for this video?",UCWc8p9XZeWTjVAj9DDj0EMA,22,hi,I Sketch You ,2025-12-25T07:05:10Z,PT21S,806623,6542,39,6581,0.8158706111777125,0 days 00:00:21,21
kal9aFfyWOs,Gad Elmaleh – Les petits mensonges du quotidien,"Gad Elmaleh – Les petits mensonges du quotidien 

𝙀𝙉𝙑𝙄𝙀 𝘿'𝙀𝙉𝘾𝙊𝙍𝙀 𝙋𝙇𝙐𝙎 𝘿𝙀 𝙍𝙄𝙍𝙀𝙎 ?

😂 𝙉𝙤𝙨 𝙨𝙠𝙚𝙩𝙘𝙝𝙨 : Regardez les derniers sketchs du Montreux Comedy ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6y2fCR8GepOV8Ow-XkFl_Ri

☎️  𝙇𝙚 𝙍𝙚́𝙥𝙤𝙣𝙙𝙚𝙪𝙧 𝙙𝙚 𝙈𝙤𝙣𝙩𝙧𝙚𝙪𝙭 𝘾𝙤𝙢𝙚𝙙𝙮, c'est un format d'interview décalée réalisé avec la complicité de la communauté Instagram de Montreux Comedy. À voir ici ➡️ https://youtube.com/playlist?list=PL40TWjlepv_o8SBm7MBz7bT7rW-sTTfUY

😂⚡️😂  𝙋𝙪𝙣𝙘𝙝𝙡𝙞𝙣𝙚𝙨 : 2 artistes ont pour mission de deviner la chute de blagues mythiques entendues au Montreux Comedy Festival. À voir ici ➡️ https://youtube.com/playlist?list=PL40TWjlepv_qRz4d1wM-k2mHKfZKtXgjQ

_____________________________
Envie d'assister à la prochaine édition du Montreux Comedy Festival ?
🎟️ https://bit.ly/BilletterieMCF24

Envie d'assister à notre tournée des Zéniths ?
🎟️ https://montreuxcomedy.com/fr/la-tournee 

_____________________________
⬇⬇⬇⬇ Abonne-toi ! ⬇⬇⬇⬇ 
Montreux Comedy Encore sur YouTube : https://www.youtube.com/@LaReleveParMontreux
Montreux Comedy sur YouTube : https://www.youtube.com/@MontreuxComedy
Facebook : https://www.facebook.com/Montreux.Comedy.Festival
Instagram : https://instagram.com/montreuxcomedy/
TikTok : https://www.tiktok.com/@montreuxcomedy
Twitter : https://twitter.com/MontreuxComedy

Le sketch a été capté lors du MCF 2023.

#MontreuxComedy #Humour #Sketch #Comedy #StandUp",UCPHJfLg1VeNBsfzzTszpmmQ,23,fr,Montreux Comedy,2024-11-13T17:00:46Z,PT8M39S,1718045,27419,894,28313,1.6479777887075133,0 days 00:08:39,519
iWFvUqXvSlE,Amnézic Freestyle #rap #espiway #humour #freestyle #rappeur #drole #rapfr #rapfrancais,Mon premier open-mic dans le 01000 filmé par @McJoHell,UCvGyZQtvPFiRMy3MZYTUsPA,10,fr,ESPIWAY,2026-01-20T09:13:46Z,PT54S,2446,88,15,103,4.210956663941128,0 days 00:00:54,54
zvJ06CnMRLE,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCUY_ZvEFBtyZ52zXJQShNqw,24,en,Pamela Harvey,2026-01-22T10:46:43Z,PT1M9S,1231,26,0,26,2.1121039805036554,0 days 00:01:09,69
JH9xAgtl5XU,Levels of Demogorgon 🤩✨✍️ #drawing #viral #art #sketch #strangerthings,Levels of Demogorgon 🤩✨✍️ #drawing #viral #art #sketch #strangerthings,UCcipYwBcAo5Z-8387H06Gww,26,en,MW Artist ,2026-01-15T14:58:00Z,PT19S,16227,0,3,3,0.018487705675725642,0 days 00:00:19,19
ThlUpBkjQSM,Cute Maa Saraswati Drawing for Kids | Easy Pencil Sketch | Vasant Panchami Special drawing | Chitra ,"Cute Maa Saraswati Drawing for Kids | Easy Pencil Sketch | Vasant Panchami Special | Chitra | Lavi Arts 

drawing , basant panchami drawing,  maa saraswati drawing,  goddess drawing,  drawing pictures, drawing image,  chitra , easy drawing , simple drawing,  lavi arts , how to draw , god drawing,  bhagwan ki drawing 

Maa Saraswati cute drawing for kids using easy pencil sketch technique. This video shows a simple and easy Saraswati drawing perfect for beginners, kids, and school students. 

Cartoon style Saraswati Mata drawing with veena, book, and swan for Vasant Panchami special.
Easy Maa Saraswati drawing step by step.
Simple Saraswati drawing for kids and beginners.
Cute goddess Saraswati cartoon drawing.
Vasant Panchami drawing for school competition.
Black and white pencil sketch drawing.
God drawing easy tutorial for kids.
Indian festival drawing for children.

maa saraswati drawing
saraswati drawing for kids
cute saraswati drawing
cartoon saraswati drawing
easy saraswati drawing
simple saraswati drawing
saraswati pencil sketch
saraswati mata drawing
vasant panchami drawing
basant panchami drawing
goddess saraswati drawing
kids drawing tutorial
easy god drawing
pencil sketch drawing
festival drawing for kids
drawing pictures 
drawing images 
goddess drawing 
lavi arts 
Chitra


maa saraswati drawing
saraswati mata drawing
goddess saraswati drawing
saraswati ji drawing
saraswati pencil drawing

🌸 BASANT / VASANT PANCHAMI DRAWING
basant panchami drawing
vasant panchami drawing
saraswati basant panchami
panchami special drawing
basant panchami art

✏️ EASY DRAWING 
easy drawing tutorial
easy drawing for beginners
easy drawing for kids
easy pencil drawing
easy art drawing

✍️ SIMPLE DRAWING
simple drawing tutorial
simple drawing for kids
simple pencil drawing
simple sketch drawing
simple art drawing

✏️ PENCIL DRAWING
pencil drawing tutorial
pencil sketch drawing
easy pencil sketch
black white pencil
pencil shading drawing


🖼️ 
drawing images pencil
drawing image sketch
chitra kala drawing
god drawing image
drawing picture art


goddess drawing easy
god drawing pencil
hindu goddess drawing
indian god drawing
god pencil sketch



#SaraswatiDrawing
#MaaSaraswati
#CuteDrawing
#KidsDrawing
#EasyDrawing
#SimpleDrawing
#PencilSketch
#GodDrawing
#VasantPanchami
#BasantPanchami
#CartoonDrawing
#DrawingForKids
#IndianArt
#FestivalDrawing
#ArtTutorial",UCnY4lZsvoRvbz2LWF6_mgmg,27,hi,Lavi Arts,2026-01-10T04:30:16Z,PT13M27S,8205,92,3,95,1.157830591102986,0 days 00:13:27,807
QYLjeSPzMXM,🔴😳TU EST  L'AVOCAT DE BALTHAZAR 😭🤣 #humour #animation #balthazar,🔴😳TU EST  L'AVOCAT DE BALTHAZAR 😭🤣 #humour #animation #balthazar,UCxJW10NJ3CE278WMJuXJtCA,23,fr,Jcm Draw,2024-11-11T17:00:32Z,PT1M7S,374281,10515,100,10615,2.83610442421603,0 days 00:01:07,67
jMljtm97yaE,🙄 #art #sketch #drawing #relatable,🙄 #art #sketch #drawing #relatable,UCPXSOwoP5BCaXvBXjgqR5Ww,27,en,Doodliisoul,2026-01-12T15:40:02Z,PT13S,1159572,19763,233,19996,1.7244293584184511,0 days 00:00:13,13
7ExY2bpnXdw,Dhurandhar fan ke liye 🔥😱#art #drawing #sketch #dhurandhar #shorts #rehmandakait #isketchyou #viral,"Dhurandhar fan ke liye 🔥😱#art #drawing #sketch #dhurandhar #shorts #rehmandakait #isketchyou #viral

#shorts #youtubeshorts #dhurandhar #dhurandharmovie #धुरंधर #rahmandakait #hamzaalimazari #chaudhariaslam #fanart #pencildrawing #sketch #art #drawing #bollywood #indiancinema #artist #sketchwalebhaiya #isketchu #viral #trending #fyp #explorepage #portrait #artlovers #bollywoodart
Drawing the Trio: Rahman, Hamza & Aslam (Dhurandhar Tribute) 🎨
Dhurandhar Movie Fans, This Sketch is For You! ❤️
धुरंधर फिल्म के 3 मुख्य किरदार: रहमान, हमज़ा और असलम का स्केच
The Faces of Dhurandhar: Realistic Pencil Drawing 🔥
Rahman Dakait x Hamza Ali x Chaudhari Aslam | Art Process
3 Legends in One Frame: Dhurandhar Special Sketch ✍️
Recreating the Icons of Dhurandhar Movie!
Most Detailed Sketch of the Dhurandhar Main Characters
Bringing the Dhurandhar Cast to Life on Paper ✨",UCWc8p9XZeWTjVAj9DDj0EMA,22,hi,I Sketch You ,2026-01-08T07:18:56Z,PT41S,118284,2972,73,3045,2.5743126711981335,0 days 00:00:41,41
puAnEE3GjUc,Happy birthday Deepika Mam 💞 #noorjahanartist #art #artist #artclass #drawing #painting,,UCHNcz8fmmRFmBNdGp_3OS5Q,24,hi,Noorjahan Artist,2026-01-05T12:32:48Z,PT18S,6309494,50721,125,50846,0.8058649394071854,0 days 00:00:18,18
aA001V3-SiI,"Lips drawi ( happy, angry and cute ) #howtodraw #art #drawing #artist #shorts",,UCppOJuYizlXMvnYznRLWUng,22,en,Palette Portfolio,2025-12-19T13:03:07Z,PT19S,13632965,131258,477,131735,0.9662975002136367,0 days 00:00:19,19
lWzk6CqdKB0,😨#rue1113 #soldatdurire #dosedhumour #humour #drole #pourtoi #foryou #funny #funnyvideo #lol #shorts,,UC1z1j500r-gNPCzmrtgNrGQ,22,fr,Rue1113,2025-12-15T13:30:54Z,PT1M3S,903514,25174,170,25344,2.805047846519257,0 days 00:01:03,63
9sdg6Wp_LiI,Prof en primaire : partie 22 #pourtoi #humour #prof,,UCfcgKvEpFAl74CyVVGIc4NA,22,fr,Decasas Wardhaugh,2026-01-17T09:08:28Z,PT43S,30650,271,5,276,0.9004893964110929,0 days 00:00:43,43
yAVJ_irPe4w,Il fait déjà des économies 🤣 | Le pari #film #cinema #comedie #humour #fr #lesinconnus #r,,UC7SqPCTzZSo2CkCMgPmeyaA,1,fr,Top100comedy,2025-11-26T17:02:00Z,PT30S,1168905,12562,154,12716,1.0878557282242785,0 days 00:00:30,30
1iRHXdOtnJM,😂😂😂😂 #humour,,UCzhEagnmBwQ8WIfX6vtBi-w,22,en,Derin Njoya ,2025-12-28T23:10:57Z,PT11S,575261,1825,20,1845,0.3207239844175079,0 days 00:00:11,11
j_VBNhV-pjI,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCWZ29GvOH-lJA-xxTm-k_Wg,22,tr,Trieu Hu,2026-01-21T07:11:13Z,PT52S,7773,63,0,63,0.8104978772674644,0 days 00:00:52,52
HZirJ8JuHo4,Vous avez déjà eu un supérieur toxique comme ça  💀 #humour #drole #entreprise #manageur #manageuse,,UChSpRdVBJ5pU1K7VqXaiqhw,22,fr,isjdnfhs,2026-01-17T02:44:15Z,PT57S,22643,425,3,428,1.8902088945811066,0 days 00:00:57,57
D7LrHSsOHGQ,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCySGbrnT67Ue_2Lfr5neIZw,22,fr,dasbuygvad8y,2026-01-09T08:00:51Z,PT56S,155192,2130,4,2134,1.375070879942265,0 days 00:00:56,56
mIEF72sRxNk,#mdr #humour #viral #funny #humor #memes,,UCT2qMVzp9OpfsUAvcB0gUhw,24,de-DE,Leroy Kay,2025-07-25T02:07:27Z,PT36S,6334023,51647,351,51998,0.8209316574947707,0 days 00:00:36,36
cMvob7hGbvE,Florence Foresti - Les femmes détestent la routine - Boys Boys Boys - CANAL+,"Florence Foresti dresse un bilan de l'état des relations homme-femme et parle de la séduction, sur un ton drôle et percutant.

L'intégralité du spectacle est dispo sur CANAL+ : https://www.canalplus.com/divertissement/florence-foresti-boys-boys-boys/h/24459535_50001

--------------------------------------------------------------------------------------------------

Instagram : https://www.instagram.com/canalplus
Facebook : https://www.facebook.com/canalplus
X : https://twitter.com/Canalplus
TikTok : https://www.tiktok.com/@canalplus",UCb4UAZwZqS4a35FrBcLlMXA,23,fr,CANAL+,2025-07-30T16:01:07Z,PT8M58S,905033,17369,536,17905,1.978380898818054,0 days 00:08:58,538
iHmFQBdm1Jc,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCUnw7mc6iHy8vZe8mvMKlUA,22,ru,Mai Nguyên,2026-01-21T10:01:37Z,PT39S,6890,236,143,379,5.500725689404935,0 days 00:00:39,39
d30vjStqnBA,“Suhagraat Wali Shayari 😂 | Female Stand-Up Comedy 🔥” #shorts,"College stage par ek confident Indian female stand-up comedian ne apni shayari-style comedy se audience ko hasa-hasa kar lot-pot kar diya 😂🔥

Husband-wife ke beech ki funny baaton ko jab shayari aur perfect timing ke saath bola jaye, to result hota hai full on laughter!

Ye video ek professional Netflix-style stand-up comedy performance jaisa feel deta hai — live audience reactions, perfect expressions aur zabardast punchline ke saath.

Agar aapko relatable husband-wife comedy, female stand-up comedian, ya college audience wale funny videos pasand hain, to ye reel aapke liye hi hai 💯

🎤 Watch till end for the punchline!
❤️ Like | 🔁 Share | 💬 Comment your reaction









#standupcomedy #femalecomedian #hindicomedy #viralvideo #reelsvíral #trendingreels #comedyreels #funnyreels #shorts #viral #trending",UCUEJz0lWOsv74nOyWnupDPA,24,hi,Riya voice 2.0,2026-01-22T12:30:27Z,PT21S,734,10,0,10,1.3623978201634876,0 days 00:00:21,21
h7ZuHdy1nBY,Le prof a kiffé le flow 😂 . . . . . #humour #école #prank #drole #chausson,,UC0WGK4LmbCna_46AXKl7v6Q,24,fr,Lego CARON,2026-01-06T13:01:32Z,PT31S,1337699,33632,373,34005,2.5420516872629793,0 days 00:00:31,31
3Vg5qIQXWIc,New video nishu deshwal || #drawing #sketch #nishudaswal,"New video nishu deshwal || #drawing #sketch #nishudaswal
#nishu #drawingtechniques #drawingtutorial 
#new #newsong #nishudeshwal 
How to draw nishu deshwal 
Nishu deshwal drawing easy tutorial",UCJ-Vetba6rgYsyrtCBxWHsA,26,zxx,Suraj Kumar art,2026-01-16T05:34:51Z,PT52S,100937,2878,21,2899,2.8720885304695005,0 days 00:00:52,52
3d-dhyZoA1o,Sketch & Jynxzi Try To Hit Gold In Rocket League!,"WATCH ME LIVE: https://www.twitch.tv/thesketchreal

FOLLOW MY SOCIALS!

🔴MAIN CHANNEL: https://www.youtube.com/@UCVi6sLM51K8kidu61o0DR_g 

🟠INSTAGRAM: https://www.instagram.com/thesketchreal 

🔵TIKTOK: https://www.tiktok.com/@thesketchreal

PRIZEPICKS 💰- Signup today using code “SKETCH” & get $50 in lineups instantly when you play $5! You don’t even need to win to receive the $50 bonus, it’s guaranteed!

https://prizepicks.onelink.me/ivHR/SKETCH


#sketch #thesketchreal",UCVi6sLM51K8kidu61o0DR_g,24,en,The Sketch Real,2026-01-22T03:30:03Z,PT1H25M39S,37992,660,44,704,1.8530216887765845,0 days 01:25:39,5139
16A76WY5H2g,Vous avez la ref ? 😂 #ONDAR #Artus #MichelGalabru #sketch,Retrouvez-nous sur https://facebook.com/ondarofficiel,UCIkYvjt9MFLY0gmYlpt-Z2w,23,fr,On n'demande qu'à en rire,2026-01-11T09:00:05Z,PT35S,1826696,17541,114,17655,0.9664990781169938,0 days 00:00:35,35
